IDDE;DNI1;DNI2;PERIODO;ID_SERVI;NOMBRE_SERVI;CODI_SENTI;PATENTE;CODI_EXPE;FECH_CHI;FECH_UTC;POSI_PUNTO;LATITUD;LONGITUD;VELOCIDAD;PASO_HORA_CHL;PASO_HORA_UTC;PERIODO_HORA;VALIDA;EXTRA
ZN7382-01/06/2021 13:05:36-2;96711420;77130027;202106;376;104;0;ZN7382;22567136;01/06/2021 13:05:36;01/06/2021 17:05:36;2;-23,560008;-70,391147;56;01/06/2021 13:08:39;01/06/2021 17:08:39;13;1;0
ZN7382-01/06/2021 14:46:38-2;96711420;77130027;202106;376;104;1;ZN7382;22573198;01/06/2021 14:46:38;01/06/2021 18:46:38;2;-23,702963;-70,423732;54;01/06/2021 14:46:38;01/06/2021 18:46:38;14;1;0
KHBF36-01/06/2021 06:12:32-1;96711420;77130027;202106;376;104;0;KHBF36;22542352;01/06/2021 06:12:32;01/06/2021 10:12:32;1;-23,550502;-70,387635;13;01/06/2021 06:12:32;01/06/2021 10:12:32;06;1;0
KHBF36-01/06/2021 09:21:03-29;96711420;77130027;202106;376;104;1;KHBF36;22553663;01/06/2021 09:21:03;01/06/2021 13:21:03;29;-23,554925;-70,391240;44;01/06/2021 09:21:03;01/06/2021 13:21:03;09;1;0
KHBF36-01/06/2021 09:40:32-1;96711420;77130027;202106;376;104;0;KHBF36;22554832;01/06/2021 09:40:32;01/06/2021 13:40:32;1;-23,550578;-70,387877;27;01/06/2021 09:40:32;01/06/2021 13:40:32;09;0;0
KHBF36-01/06/2021 09:40:32-2;96711420;77130027;202106;376;104;0;KHBF36;22554832;01/06/2021 09:40:32;01/06/2021 13:40:32;2;-23,558920;-70,391210;42;01/06/2021 09:42:33;01/06/2021 13:42:33;09;0;0
KHBF36-01/06/2021 09:40:32-18;96711420;77130027;202106;376;104;0;KHBF36;22554832;01/06/2021 09:40:32;01/06/2021 13:40:32;18;-23,735203;-70,440447;44;01/06/2021 11:08:24;01/06/2021 15:08:24;09;0;0
KHBF36-01/06/2021 11:10:39-1;96711420;77130027;202106;376;104;1;KHBF36;22560239;01/06/2021 11:10:39;01/06/2021 15:10:39;1;-23,735622;-70,440555;28;01/06/2021 11:10:39;01/06/2021 15:10:39;11;0;0
KHBF36-01/06/2021 11:10:39-2;96711420;77130027;202106;376;104;1;KHBF36;22560239;01/06/2021 11:10:39;01/06/2021 15:10:39;2;-23,703007;-70,423742;27;01/06/2021 11:20:38;01/06/2021 15:20:38;11;0;0
KHBF36-01/06/2021 11:10:39-29;96711420;77130027;202106;376;104;1;KHBF36;22560239;01/06/2021 11:10:39;01/06/2021 15:10:39;29;-23,555508;-70,391262;11;01/06/2021 12:48:04;01/06/2021 16:48:04;11;0;0
KHBF36-01/06/2021 13:15:39-1;96711420;77130027;202106;376;104;0;KHBF36;22567739;01/06/2021 13:15:39;01/06/2021 17:15:39;1;-23,550607;-70,387948;22;01/06/2021 13:15:39;01/06/2021 17:15:39;13;1;0
KHBF36-01/06/2021 14:47:57-1;96711420;77130027;202106;376;104;1;KHBF36;22573277;01/06/2021 14:47:57;01/06/2021 18:47:57;1;-23,735075;-70,440362;30;01/06/2021 14:47:57;01/06/2021 18:47:57;14;1;0
KHBF36-01/06/2021 14:47:57-29;96711420;77130027;202106;376;104;1;KHBF36;22573277;01/06/2021 14:47:57;01/06/2021 18:47:57;29;-23,556137;-70,391260;56;01/06/2021 16:26:01;01/06/2021 20:26:01;14;1;0
KHBF36-01/06/2021 16:57:32-1;96711420;77130027;202106;376;104;0;KHBF36;22581052;01/06/2021 16:57:32;01/06/2021 20:57:32;1;-23,550745;-70,388380;32;01/06/2021 16:57:32;01/06/2021 20:57:32;16;1;0
KHBF36-01/06/2021 18:41:01-2;96711420;77130027;202106;376;104;1;KHBF36;22587261;01/06/2021 18:41:01;01/06/2021 22:41:01;2;-23,703067;-70,423750;51;01/06/2021 18:41:01;01/06/2021 22:41:01;18;1;0
HWHH92-01/06/2021 05:56:35-1;96711420;77130027;202106;376;104;0;HWHH92;22541395;01/06/2021 05:56:35;01/06/2021 09:56:35;1;-23,550402;-70,386637;21;01/06/2021 05:56:35;01/06/2021 09:56:35;05;1;0
HWHH92-01/06/2021 07:35:03-1;96711420;77130027;202106;376;104;1;HWHH92;22547303;01/06/2021 07:35:03;01/06/2021 11:35:03;1;-23,734935;-70,440347;0;01/06/2021 07:35:03;01/06/2021 11:35:03;07;1;0
HWHH92-01/06/2021 07:35:03-2;96711420;77130027;202106;376;104;1;HWHH92;22547303;01/06/2021 07:35:03;01/06/2021 11:35:03;2;-23,702455;-70,423605;63;01/06/2021 07:40:01;01/06/2021 11:40:01;07;1;0
HWHH92-01/06/2021 09:21:08-1;96711420;77130027;202106;376;104;0;HWHH92;22553668;01/06/2021 09:21:08;01/06/2021 13:21:08;1;-23,550525;-70,387647;28;01/06/2021 09:21:08;01/06/2021 13:21:08;09;0;0
HWHH92-01/06/2021 09:21:08-2;96711420;77130027;202106;376;104;0;HWHH92;22553668;01/06/2021 09:21:08;01/06/2021 13:21:08;2;-23,559902;-70,391218;54;01/06/2021 09:24:39;01/06/2021 13:24:39;09;0;0
HWHH92-01/06/2021 09:21:08-18;96711420;77130027;202106;376;104;0;HWHH92;22553668;01/06/2021 09:21:08;01/06/2021 13:21:08;18;-23,734653;-70,440218;45;01/06/2021 10:46:30;01/06/2021 14:46:30;09;0;0
HWHH92-01/06/2021 10:58:44-1;96711420;77130027;202106;376;104;1;HWHH92;22559524;01/06/2021 10:58:44;01/06/2021 14:58:44;1;-23,735070;-70,440372;0;01/06/2021 10:58:44;01/06/2021 14:58:44;10;1;0
HWHH92-01/06/2021 13:00:03-1;96711420;77130027;202106;376;104;0;HWHH92;22566803;01/06/2021 13:00:03;01/06/2021 17:00:03;1;-23,550448;-70,386575;18;01/06/2021 13:00:03;01/06/2021 17:00:03;13;1;0
HWHH92-01/06/2021 14:43:01-2;96711420;77130027;202106;376;104;1;HWHH92;22572981;01/06/2021 14:43:01;01/06/2021 18:43:01;2;-23,701728;-70,423288;20;01/06/2021 14:43:01;01/06/2021 18:43:01;14;1;0
HWHH92-01/06/2021 14:43:01-29;96711420;77130027;202106;376;104;1;HWHH92;22572981;01/06/2021 14:43:01;01/06/2021 18:43:01;29;-23,555348;-70,391258;45;01/06/2021 16:08:04;01/06/2021 20:08:04;14;1;0
HWHH92-01/06/2021 16:36:37-1;96711420;77130027;202106;376;104;0;HWHH92;22579797;01/06/2021 16:36:37;01/06/2021 20:36:37;1;-23,550495;-70,387195;14;01/06/2021 16:36:37;01/06/2021 20:36:37;16;0;0
HWHH92-01/06/2021 16:36:37-2;96711420;77130027;202106;376;104;0;HWHH92;22579797;01/06/2021 16:36:37;01/06/2021 20:36:37;2;-23,559290;-70,391212;36;01/06/2021 16:39:36;01/06/2021 20:39:36;16;0;0
HWHH92-01/06/2021 16:36:37-18;96711420;77130027;202106;376;104;0;HWHH92;22579797;01/06/2021 16:36:37;01/06/2021 20:36:37;18;-23,734043;-70,439770;37;01/06/2021 18:05:38;01/06/2021 22:05:38;16;0;0
HWHH92-01/06/2021 18:13:02-1;96711420;77130027;202106;376;104;1;HWHH92;22585582;01/06/2021 18:13:02;01/06/2021 22:13:02;1;-23,734833;-70,440287;38;01/06/2021 18:13:02;01/06/2021 22:13:02;18;0;0
HWHH92-01/06/2021 18:13:02-2;96711420;77130027;202106;376;104;1;HWHH92;22585582;01/06/2021 18:13:02;01/06/2021 22:13:02;2;-23,701967;-70,423397;62;01/06/2021 18:19:32;01/06/2021 22:19:32;18;0;0
HWHH92-01/06/2021 18:13:02-29;96711420;77130027;202106;376;104;1;HWHH92;22585582;01/06/2021 18:13:02;01/06/2021 22:13:02;29;-23,554555;-70,391358;51;01/06/2021 19:58:34;01/06/2021 23:58:34;18;0;0
HSKJ30-01/06/2021 07:53:04-1;96711420;77130027;202106;376;104;0;HSKJ30;22548384;01/06/2021 07:53:04;01/06/2021 11:53:04;1;-23,550482;-70,387108;38;01/06/2021 07:53:04;01/06/2021 11:53:04;07;1;0
HSKJ30-01/06/2021 07:53:04-2;96711420;77130027;202106;376;104;0;HSKJ30;22548384;01/06/2021 07:53:04;01/06/2021 11:53:04;2;-23,559598;-70,391210;52;01/06/2021 07:58:04;01/06/2021 11:58:04;07;1;0
HSKJ30-01/06/2021 11:26:09-1;96711420;77130027;202106;376;104;0;HSKJ30;22561169;01/06/2021 11:26:09;01/06/2021 15:26:09;1;-23,550482;-70,387117;28;01/06/2021 11:26:09;01/06/2021 15:26:09;11;1;0
HSKJ30-01/06/2021 11:26:09-18;96711420;77130027;202106;376;104;0;HSKJ30;22561169;01/06/2021 11:26:09;01/06/2021 15:26:09;18;-23,733977;-70,439740;60;01/06/2021 12:53:31;01/06/2021 16:53:31;11;1;0
HSKJ30-01/06/2021 14:38:38-29;96711420;77130027;202106;376;104;1;HSKJ30;22572718;01/06/2021 14:38:38;01/06/2021 18:38:38;29;-23,554590;-70,391257;42;01/06/2021 14:38:38;01/06/2021 18:38:38;14;1;0
HSKJ30-01/06/2021 14:59:08-1;96711420;77130027;202106;376;104;0;HSKJ30;22573948;01/06/2021 14:59:08;01/06/2021 18:59:08;1;-23,550445;-70,386722;22;01/06/2021 14:59:08;01/06/2021 18:59:08;14;1;0
HSKJ30-01/06/2021 14:59:08-2;96711420;77130027;202106;376;104;0;HSKJ30;22573948;01/06/2021 14:59:08;01/06/2021 18:59:08;2;-23,558588;-70,391218;52;01/06/2021 15:01:38;01/06/2021 19:01:38;14;1;0
HSKJ30-01/06/2021 16:25:30-1;96711420;77130027;202106;376;104;1;HSKJ30;22579130;01/06/2021 16:25:30;01/06/2021 20:25:30;1;-23,735793;-70,440603;21;01/06/2021 16:25:30;01/06/2021 20:25:30;16;0;0
HSKJ30-01/06/2021 16:25:30-2;96711420;77130027;202106;376;104;1;HSKJ30;22579130;01/06/2021 16:25:30;01/06/2021 20:25:30;2;-23,701813;-70,423325;35;01/06/2021 16:34:30;01/06/2021 20:34:30;16;0;0
HSKJ30-01/06/2021 16:25:30-29;96711420;77130027;202106;376;104;1;HSKJ30;22579130;01/06/2021 16:25:30;01/06/2021 20:25:30;29;-23,556237;-70,391167;21;01/06/2021 18:24:01;01/06/2021 22:24:01;16;0;0
HSKJ30-01/06/2021 18:36:01-1;96711420;77130027;202106;376;104;0;HSKJ30;22586961;01/06/2021 18:36:01;01/06/2021 22:36:01;1;-23,550567;-70,387900;24;01/06/2021 18:36:01;01/06/2021 22:36:01;18;1;0
HSKJ30-01/06/2021 18:36:01-2;96711420;77130027;202106;376;104;0;HSKJ30;22586961;01/06/2021 18:36:01;01/06/2021 22:36:01;2;-23,559010;-70,391205;32;01/06/2021 18:43:00;01/06/2021 22:43:00;18;1;0
FJZY74-01/06/2021 06:37:33-1;96711420;77130027;202106;376;104;0;FJZY74;22543853;01/06/2021 06:37:33;01/06/2021 10:37:33;1;-23,550620;-70,388105;30;01/06/2021 06:37:33;01/06/2021 10:37:33;06;1;0
FJZY74-01/06/2021 09:46:38-29;96711420;77130027;202106;376;104;1;FJZY74;22555198;01/06/2021 09:46:38;01/06/2021 13:46:38;29;-23,556213;-70,391210;51;01/06/2021 09:46:38;01/06/2021 13:46:38;09;1;0
FJZY74-01/06/2021 10:01:37-1;96711420;77130027;202106;376;104;0;FJZY74;22556097;01/06/2021 10:01:37;01/06/2021 14:01:37;1;-23,550557;-70,387795;18;01/06/2021 10:01:37;01/06/2021 14:01:37;10;1;0
FJZY74-01/06/2021 10:01:37-2;96711420;77130027;202106;376;104;0;FJZY74;22556097;01/06/2021 10:01:37;01/06/2021 14:01:37;2;-23,558623;-70,391223;43;01/06/2021 10:04:08;01/06/2021 14:04:08;10;1;0
FJZY74-01/06/2021 11:35:34-1;96711420;77130027;202106;376;104;1;FJZY74;22561734;01/06/2021 11:35:34;01/06/2021 15:35:34;1;-23,734638;-70,440178;33;01/06/2021 11:35:34;01/06/2021 15:35:34;11;0;0
FJZY74-01/06/2021 11:35:34-2;96711420;77130027;202106;376;104;1;FJZY74;22561734;01/06/2021 11:35:34;01/06/2021 15:35:34;2;-23,701463;-70,423168;56;01/06/2021 11:42:09;01/06/2021 15:42:09;11;0;0
FJZY74-01/06/2021 11:35:34-29;96711420;77130027;202106;376;104;1;FJZY74;22561734;01/06/2021 11:35:34;01/06/2021 15:35:34;29;-23,555508;-70,391235;12;01/06/2021 13:13:30;01/06/2021 17:13:30;11;0;0
FJZY74-01/06/2021 13:37:10-1;96711420;77130027;202106;376;104;0;FJZY74;22569030;01/06/2021 13:37:10;01/06/2021 17:37:10;1;-23,550702;-70,388287;34;01/06/2021 13:37:10;01/06/2021 17:37:10;13;1;0
FJZY74-01/06/2021 16:48:08-29;96711420;77130027;202106;376;104;1;FJZY74;22580488;01/06/2021 16:48:08;01/06/2021 20:48:08;29;-23,554835;-70,391285;54;01/06/2021 16:48:08;01/06/2021 20:48:08;16;1;0
FJZY74-01/06/2021 17:12:07-1;96711420;77130027;202106;376;104;0;FJZY74;22581927;01/06/2021 17:12:07;01/06/2021 21:12:07;1;-23,550472;-70,386982;24;01/06/2021 17:12:07;01/06/2021 21:12:07;17;1;0
FJZY74-01/06/2021 17:12:07-2;96711420;77130027;202106;376;104;0;FJZY74;22581927;01/06/2021 17:12:07;01/06/2021 21:12:07;2;-23,560062;-70,391173;39;01/06/2021 17:16:07;01/06/2021 21:16:07;17;1;0
HHBP48-01/06/2021 07:35:01-1;96711420;77130027;202106;376;104;0;HHBP48;22547301;01/06/2021 07:35:01;01/06/2021 11:35:01;1;-23,550640;-70,388150;31;01/06/2021 07:35:01;01/06/2021 11:35:01;07;1;0
HHBP48-01/06/2021 09:17:31-2;96711420;77130027;202106;376;104;1;HHBP48;22553451;01/06/2021 09:17:31;01/06/2021 13:17:31;2;-23,701453;-70,423252;49;01/06/2021 09:17:31;01/06/2021 13:17:31;09;1;0
HHBP48-01/06/2021 09:17:31-29;96711420;77130027;202106;376;104;1;HHBP48;22553451;01/06/2021 09:17:31;01/06/2021 13:17:31;29;-23,555557;-70,391203;16;01/06/2021 10:47:04;01/06/2021 14:47:04;09;1;0
HHBP48-01/06/2021 11:01:02-1;96711420;77130027;202106;376;104;0;HHBP48;22559662;01/06/2021 11:01:02;01/06/2021 15:01:02;1;-23,550413;-70,386520;18;01/06/2021 11:01:02;01/06/2021 15:01:02;11;1;0
HHBP48-01/06/2021 11:01:02-18;96711420;77130027;202106;376;104;0;HHBP48;22559662;01/06/2021 11:01:02;01/06/2021 15:01:02;18;-23,735008;-70,440367;52;01/06/2021 12:25:35;01/06/2021 16:25:35;11;1;0
HHBP48-01/06/2021 12:37:25-1;96711420;77130027;202106;376;104;1;HHBP48;22565445;01/06/2021 12:37:25;01/06/2021 16:37:25;1;-23,735002;-70,440363;42;01/06/2021 12:37:25;01/06/2021 16:37:25;12;1;0
HHBP48-01/06/2021 12:37:25-29;96711420;77130027;202106;376;104;1;HHBP48;22565445;01/06/2021 12:37:25;01/06/2021 16:37:25;29;-23,556283;-70,391205;54;01/06/2021 14:10:48;01/06/2021 18:10:48;12;1;0
HHBP48-01/06/2021 14:32:06-1;96711420;77130027;202106;376;104;0;HHBP48;22572326;01/06/2021 14:32:06;01/06/2021 18:32:06;1;-23,550710;-70,388293;28;01/06/2021 14:32:06;01/06/2021 18:32:06;14;0;0
HHBP48-01/06/2021 14:32:06-2;96711420;77130027;202106;376;104;0;HHBP48;22572326;01/06/2021 14:32:06;01/06/2021 18:32:06;2;-23,559498;-70,391217;49;01/06/2021 14:35:00;01/06/2021 18:35:00;14;0;0
HHBP48-01/06/2021 14:32:06-18;96711420;77130027;202106;376;104;0;HHBP48;22572326;01/06/2021 14:32:06;01/06/2021 18:32:06;18;-23,734550;-70,440170;49;01/06/2021 15:53:30;01/06/2021 19:53:30;14;0;0
HHBP48-01/06/2021 17:47:33-29;96711420;77130027;202106;376;104;1;HHBP48;22584053;01/06/2021 17:47:33;01/06/2021 21:47:33;29;-23,555258;-70,391243;25;01/06/2021 17:47:33;01/06/2021 21:47:33;17;1;0
HHBP48-01/06/2021 17:59:02-1;96711420;77130027;202106;376;104;0;HHBP48;22584742;01/06/2021 17:59:02;01/06/2021 21:59:02;1;-23,550483;-70,387200;24;01/06/2021 17:59:02;01/06/2021 21:59:02;17;1;0
HHBP48-01/06/2021 17:59:02-2;96711420;77130027;202106;376;104;0;HHBP48;22584742;01/06/2021 17:59:02;01/06/2021 21:59:02;2;-23,560148;-70,391183;38;01/06/2021 18:03:24;01/06/2021 22:03:24;17;1;0
JXWH40-01/06/2021 06:32:02-1;96711420;77130027;202106;376;104;0;JXWH40;22543522;01/06/2021 06:32:02;01/06/2021 10:32:02;1;-23,550490;-70,387373;23;01/06/2021 06:32:02;01/06/2021 10:32:02;06;1;0
JXWH40-01/06/2021 08:14:36-2;96711420;77130027;202106;376;104;1;JXWH40;22549676;01/06/2021 08:14:36;01/06/2021 12:14:36;2;-23,702173;-70,423475;63;01/06/2021 08:14:36;01/06/2021 12:14:36;08;1;0
JXWH40-01/06/2021 08:14:36-29;96711420;77130027;202106;376;104;1;JXWH40;22549676;01/06/2021 08:14:36;01/06/2021 12:14:36;29;-23,555763;-70,391237;54;01/06/2021 09:42:32;01/06/2021 13:42:32;08;1;0
JXWH40-01/06/2021 09:56:31-1;96711420;77130027;202106;376;104;0;JXWH40;22555791;01/06/2021 09:56:31;01/06/2021 13:56:31;1;-23,550478;-70,387035;35;01/06/2021 09:56:31;01/06/2021 13:56:31;09;1;0
JXWH40-01/06/2021 13:33:31-1;96711420;77130027;202106;376;104;0;JXWH40;22568811;01/06/2021 13:33:31;01/06/2021 17:33:31;1;-23,550532;-70,387700;25;01/06/2021 13:33:31;01/06/2021 17:33:31;13;1;0
JXWH40-01/06/2021 13:33:31-2;96711420;77130027;202106;376;104;0;JXWH40;22568811;01/06/2021 13:33:31;01/06/2021 17:33:31;2;-23,558825;-70,391227;34;01/06/2021 13:36:34;01/06/2021 17:36:34;13;1;0
JXWH40-01/06/2021 15:11:01-1;96711420;77130027;202106;376;104;1;JXWH40;22574661;01/06/2021 15:11:01;01/06/2021 19:11:01;1;-23,734708;-70,440195;67;01/06/2021 15:11:01;01/06/2021 19:11:01;15;1;0
JXWH40-01/06/2021 17:07:33-1;96711420;77130027;202106;376;104;0;JXWH40;22581653;01/06/2021 17:07:33;01/06/2021 21:07:33;1;-23,550463;-70,386842;27;01/06/2021 17:07:33;01/06/2021 21:07:33;17;0;0
JXWH40-01/06/2021 17:07:33-2;96711420;77130027;202106;376;104;0;JXWH40;22581653;01/06/2021 17:07:33;01/06/2021 21:07:33;2;-23,559478;-70,391193;20;01/06/2021 17:11:04;01/06/2021 21:11:04;17;0;0
JXWH40-01/06/2021 17:07:33-18;96711420;77130027;202106;376;104;0;JXWH40;22581653;01/06/2021 17:07:33;01/06/2021 21:07:33;18;-23,735003;-70,440338;22;01/06/2021 18:43:30;01/06/2021 22:43:30;17;0;0
JXWH40-01/06/2021 18:49:34-2;96711420;77130027;202106;376;104;1;JXWH40;22587774;01/06/2021 18:49:34;01/06/2021 22:49:34;2;-23,702565;-70,423598;51;01/06/2021 18:49:34;01/06/2021 22:49:34;18;1;0
JXWH40-01/06/2021 18:49:34-29;96711420;77130027;202106;376;104;1;JXWH40;22587774;01/06/2021 18:49:34;01/06/2021 22:49:34;29;-23,555702;-70,391333;32;01/06/2021 20:37:34;02/06/2021 00:37:34;18;1;0
XW8291-01/06/2021 07:02:39-1;96711420;77130027;202106;376;104;0;XW8291;22545359;01/06/2021 07:02:39;01/06/2021 11:02:39;1;-23,550748;-70,388415;33;01/06/2021 07:02:39;01/06/2021 11:02:39;07;1;0
XW8291-01/06/2021 07:02:39-2;96711420;77130027;202106;376;104;0;XW8291;22545359;01/06/2021 07:02:39;01/06/2021 11:02:39;2;-23,559422;-70,391187;41;01/06/2021 07:05:09;01/06/2021 11:05:09;07;1;0
XW8291-01/06/2021 08:37:04-1;96711420;77130027;202106;376;104;1;XW8291;22551024;01/06/2021 08:37:04;01/06/2021 12:37:04;1;-23,735273;-70,440435;30;01/06/2021 08:37:04;01/06/2021 12:37:04;08;1;0
XW8291-01/06/2021 08:37:04-29;96711420;77130027;202106;376;104;1;XW8291;22551024;01/06/2021 08:37:04;01/06/2021 12:37:04;29;-23,555550;-70,391225;8;01/06/2021 10:12:30;01/06/2021 14:12:30;08;1;0
XW8291-01/06/2021 10:25:39-1;96711420;77130027;202106;376;104;0;XW8291;22557539;01/06/2021 10:25:39;01/06/2021 14:25:39;1;-23,550467;-70,386868;21;01/06/2021 10:25:39;01/06/2021 14:25:39;10;0;0
XW8291-01/06/2021 10:25:39-2;96711420;77130027;202106;376;104;0;XW8291;22557539;01/06/2021 10:25:39;01/06/2021 14:25:39;2;-23,560292;-70,391187;46;01/06/2021 10:28:09;01/06/2021 14:28:09;10;0;0
XW8291-01/06/2021 10:25:39-18;96711420;77130027;202106;376;104;0;XW8291;22557539;01/06/2021 10:25:39;01/06/2021 14:25:39;18;-23,734927;-70,440352;46;01/06/2021 11:54:24;01/06/2021 15:54:24;10;0;0
XW8291-01/06/2021 11:59:38-1;96711420;77130027;202106;376;104;1;XW8291;22563178;01/06/2021 11:59:38;01/06/2021 15:59:38;1;-23,735080;-70,440362;37;01/06/2021 11:59:38;01/06/2021 15:59:38;11;1;0
XW8291-01/06/2021 11:59:38-2;96711420;77130027;202106;376;104;1;XW8291;22563178;01/06/2021 11:59:38;01/06/2021 15:59:38;2;-23,701635;-70,423252;27;01/06/2021 12:07:09;01/06/2021 16:07:09;11;1;0
XW8291-01/06/2021 14:00:41-1;96711420;77130027;202106;376;104;0;XW8291;22570441;01/06/2021 14:00:41;01/06/2021 18:00:41;1;-23,550425;-70,386605;27;01/06/2021 14:00:41;01/06/2021 18:00:41;14;0;0
XW8291-01/06/2021 14:00:41-2;96711420;77130027;202106;376;104;0;XW8291;22570441;01/06/2021 14:00:41;01/06/2021 18:00:41;2;-23,560083;-70,391195;6;01/06/2021 14:04:01;01/06/2021 18:04:01;14;0;0
XW8291-01/06/2021 14:00:41-18;96711420;77130027;202106;376;104;0;XW8291;22570441;01/06/2021 14:00:41;01/06/2021 18:00:41;18;-23,733998;-70,439805;42;01/06/2021 15:28:54;01/06/2021 19:28:54;14;0;0
XW8291-01/06/2021 17:13:00-29;96711420;77130027;202106;376;104;1;XW8291;22581980;01/06/2021 17:13:00;01/06/2021 21:13:00;29;-23,554920;-70,391272;47;01/06/2021 17:13:00;01/06/2021 21:13:00;17;1;0
XW8291-01/06/2021 17:34:00-1;96711420;77130027;202106;376;104;0;XW8291;22583240;01/06/2021 17:34:00;01/06/2021 21:34:00;1;-23,550407;-70,386557;35;01/06/2021 17:34:00;01/06/2021 21:34:00;17;1;0
XW8291-01/06/2021 19:09:16-1;96711420;77130027;202106;376;104;1;XW8291;22588956;01/06/2021 19:09:16;01/06/2021 23:09:16;1;-23,734352;-70,440025;42;01/06/2021 19:09:16;01/06/2021 23:09:16;19;1;0
XW8291-01/06/2021 19:09:16-29;96711420;77130027;202106;376;104;1;XW8291;22588956;01/06/2021 19:09:16;01/06/2021 23:09:16;29;-23,555857;-70,391225;37;01/06/2021 20:41:33;02/06/2021 00:41:33;19;1;0
GSZY26-01/06/2021 06:34:39-1;96711420;77130027;202106;378;104Y1;1;GSZY26;22543679;01/06/2021 06:34:39;01/06/2021 10:34:39;1;-23,648480;-70,391350;30;01/06/2021 06:34:39;01/06/2021 10:34:39;06;0;0
GSZY26-01/06/2021 06:34:39-2;96711420;77130027;202106;378;104Y1;1;GSZY26;22543679;01/06/2021 06:34:39;01/06/2021 10:34:39;2;-23,639782;-70,386453;14;01/06/2021 06:38:09;01/06/2021 10:38:09;06;0;0
GSZY26-01/06/2021 06:34:39-20;96711420;77130027;202106;378;104Y1;1;GSZY26;22543679;01/06/2021 06:34:39;01/06/2021 10:34:39;20;-23,555578;-70,391260;7;01/06/2021 07:27:35;01/06/2021 11:27:35;06;0;0
YW6567-01/06/2021 07:17:02-1;96711420;77130027;202106;376;104;0;YW6567;22546222;01/06/2021 07:17:02;01/06/2021 11:17:02;1;-23,550437;-70,387052;28;01/06/2021 07:17:02;01/06/2021 11:17:02;07;0;0
YW6567-01/06/2021 07:17:02-2;96711420;77130027;202106;376;104;0;YW6567;22546222;01/06/2021 07:17:02;01/06/2021 11:17:02;2;-23,559782;-70,391198;44;01/06/2021 07:20:32;01/06/2021 11:20:32;07;0;0
YW6567-01/06/2021 07:17:02-18;96711420;77130027;202106;376;104;0;YW6567;22546222;01/06/2021 07:17:02;01/06/2021 11:17:02;18;-23,734397;-70,440102;58;01/06/2021 08:51:02;01/06/2021 12:51:02;07;0;0
YW6567-01/06/2021 08:59:02-2;96711420;77130027;202106;376;104;1;YW6567;22552342;01/06/2021 08:59:02;01/06/2021 12:59:02;2;-23,702845;-70,423733;60;01/06/2021 08:59:02;01/06/2021 12:59:02;08;1;0
YW6567-01/06/2021 08:59:02-29;96711420;77130027;202106;376;104;1;YW6567;22552342;01/06/2021 08:59:02;01/06/2021 12:59:02;29;-23,554872;-70,391263;41;01/06/2021 10:27:02;01/06/2021 14:27:02;08;1;0
YW6567-01/06/2021 10:43:02-1;96711420;77130027;202106;376;104;0;YW6567;22558582;01/06/2021 10:43:02;01/06/2021 14:43:02;1;-23,550458;-70,387050;28;01/06/2021 10:43:02;01/06/2021 14:43:02;10;1;0
YW6567-01/06/2021 12:15:02-1;96711420;77130027;202106;376;104;1;YW6567;22564102;01/06/2021 12:15:02;01/06/2021 16:15:02;1;-23,734727;-70,440247;26;01/06/2021 12:15:02;01/06/2021 16:15:02;12;1;0
XX7734-01/06/2021 07:11:00-1;96711420;77130027;202106;376;104;0;XX7734;22545860;01/06/2021 07:11:00;01/06/2021 11:11:00;1;-23,550467;-70,387038;16;01/06/2021 07:11:00;01/06/2021 11:11:00;07;1;0
XX7734-01/06/2021 07:11:00-2;96711420;77130027;202106;376;104;0;XX7734;22545860;01/06/2021 07:11:00;01/06/2021 11:11:00;2;-23,559790;-70,391190;30;01/06/2021 07:14:30;01/06/2021 11:14:30;07;1;0
XX7734-01/06/2021 10:37:01-1;96711420;77130027;202106;376;104;0;XX7734;22558221;01/06/2021 10:37:01;01/06/2021 14:37:01;1;-23,550523;-70,387580;5;01/06/2021 10:37:01;01/06/2021 14:37:01;10;1;0
XX7734-01/06/2021 12:09:02-1;96711420;77130027;202106;376;104;1;XX7734;22563742;01/06/2021 12:09:02;01/06/2021 16:09:02;1;-23,735670;-70,440553;29;01/06/2021 12:09:02;01/06/2021 16:09:02;12;0;0
XX7734-01/06/2021 12:09:02-2;96711420;77130027;202106;376;104;1;XX7734;22563742;01/06/2021 12:09:02;01/06/2021 16:09:02;2;-23,702047;-70,423408;17;01/06/2021 12:17:11;01/06/2021 16:17:11;12;0;0
XX7734-01/06/2021 12:09:02-29;96711420;77130027;202106;376;104;1;XX7734;22563742;01/06/2021 12:09:02;01/06/2021 16:09:02;29;-23,556178;-70,391235;43;01/06/2021 13:52:32;01/06/2021 17:52:32;12;0;0
XX7734-01/06/2021 14:10:34-1;96711420;77130027;202106;376;104;0;XX7734;22571034;01/06/2021 14:10:34;01/06/2021 18:10:34;1;-23,550480;-70,386847;21;01/06/2021 14:10:34;01/06/2021 18:10:34;14;1;0
XX7734-01/06/2021 14:10:34-18;96711420;77130027;202106;376;104;0;XX7734;22571034;01/06/2021 14:10:34;01/06/2021 18:10:34;18;-23,734592;-70,440198;37;01/06/2021 15:38:04;01/06/2021 19:38:04;14;1;0
